Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
63725f410e6c60ab3b3d3297,614f305770e4d96e0a73cb0b,APPROVED,2022-11-14T15:31:16.809000Z,2022-11-14T15:33:45.798000Z,2022-11-14T15:33:46.293000Z,2022-11-14T15:33:47.189402Z,149,C170RZ4V,1216,English,42,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725f46b06dc0c0630bdef6,5f8bb3a1eb9d442f36abe7d9,APPROVED,2022-11-14T15:31:21.876000Z,2022-11-14T15:37:41.725000Z,2022-11-14T15:37:42.328000,2022-11-14T15:37:42.278079Z,380,C170RZ4V,1148,English,35,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
63725f6b308a3a1dc63f2e80,5d1542ab38325b001892e54a,APPROVED,2022-11-14T15:31:59Z,2022-11-14T15:37:54.221000Z,2022-11-14T15:37:54.715000,2022-11-14T15:37:54.659653Z,356,C170RZ4V,490,English,24,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
63725f6b8701b588070bdec1,63312d50b69dc2a2122ed1c2,APPROVED,2022-11-14T15:31:58.833000Z,2022-11-14T15:54:15.446000Z,2022-11-14T15:54:16.682000,2022-11-14T15:54:16.618589Z,1337,C170RZ4V,72,English,20,Male,White,United States,United States,United States,English,Yes,Part-Time
63725f74783ddb5d028ad836,5f51287698edeb30a0cf878d,APPROVED,2022-11-14T15:32:06.894000Z,2022-11-14T15:34:34.469000Z,2022-11-14T15:34:34.905000,2022-11-14T15:34:34.850015Z,148,C170RZ4V,937,"English, Chinese",37,Male,Asian,China,United States,United States,Chinese,No,DATA_EXPIRED
63725f7509ed114cf59e9639,599873e805a0e30001f1ff3d,APPROVED,2022-11-14T15:32:08.416000Z,2022-11-14T15:36:21.071000Z,2022-11-14T15:36:21.593000,2022-11-14T15:36:21.525917Z,253,C170RZ4V,728,English,32,Female,White,United States,United States,United States,English,No,Part-Time
63725f87abe4ab1b5199d628,6348c548f4925edd2a0c422f,APPROVED,2022-11-14T15:32:28.880000Z,2022-11-14T15:35:33.278000Z,2022-11-14T15:35:33.790000,2022-11-14T15:35:33.707710Z,185,C170RZ4V,197,"English, German",21,Male,White,United States,United States,United States,English,Yes,Part-Time
63725f88dd73614095086efd,597e78d513dc5e0001e2f818,APPROVED,2022-11-14T15:32:28.420000Z,2022-11-14T15:36:08.874000Z,2022-11-14T15:36:14.568000,2022-11-14T15:36:09.461350Z,221,C170RZ4V,2031,English,67,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63725f90968c3ae222086ed4,5bf9bd81549c180001dab194,APPROVED,2022-11-14T15:32:36.103000Z,2022-11-14T15:37:03.875000Z,2022-11-14T15:37:04.331000,2022-11-14T15:37:04.276226Z,268,C170RZ4V,4180,English,57,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725f94d1aa4d355703de9b,62f13dc95cf68f5d1182f495,APPROVED,2022-11-14T15:32:39.413000Z,2022-11-14T15:34:44.174000Z,2022-11-14T15:34:44.642000,2022-11-14T15:34:44.583621Z,125,C170RZ4V,238,English,26,Male,White,United States,United States,United States,English,No,Full-Time
63725fa0992d2046bc3d3308,5b91dc16cc81a400017a3438,APPROVED,2022-11-14T15:33:06.443000Z,2022-11-14T15:35:20.906000Z,2022-11-14T15:35:21.498000,2022-11-14T15:35:21.413636Z,135,C170RZ4V,3665,English,26,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725fa19a8f878ae89eb45e,5ca4bade374f11000118f010,APPROVED,2022-11-14T15:32:51.585000Z,2022-11-14T15:36:45.470000Z,2022-11-14T15:36:46.044000,2022-11-14T15:36:45.951139Z,234,C170RZ4V,797,English,23,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725fa68228284426e7263e,614f4d4860dfe4045d2e46c5,APPROVED,2022-11-14T15:32:57.631000Z,2022-11-14T15:37:22.642000Z,2022-11-14T15:37:28.435000,2022-11-14T15:37:23.361314Z,266,C170RZ4V,795,English,33,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63725fa9581e821573086ed0,6038743a95e000257b4fefdd,APPROVED,2022-11-14T15:33:00.307000Z,2022-11-14T15:35:13.114000Z,2022-11-14T15:35:13.546000,2022-11-14T15:35:13.490672Z,133,C170RZ4V,1286,English,30,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725fad3a2791681b42d4bd,616829d7504e0346ff2b51df,APPROVED,2022-11-14T15:33:03.255000Z,2022-11-14T15:36:04.291000Z,2022-11-14T15:36:04.905000,2022-11-14T15:36:04.827596Z,182,C170RZ4V,1765,English,25,Female,White,United States,United States,United States,English,Yes,Full-Time
63725fb004ddfd68e3c435b7,5c8d7f4ca5092100014b00a4,APPROVED,2022-11-14T15:33:06.985000Z,2022-11-14T15:36:08.790000Z,2022-11-14T15:36:09.417000,2022-11-14T15:36:09.347101Z,182,C170RZ4V,2633,English,42,Male,White,United States,United States,United States,English,No,Full-Time
63725fb3cc145cdb7c011456,5eb0deb2bd00da19c156f390,APPROVED,2022-11-14T15:33:12.252000Z,2022-11-14T15:39:07.512000Z,2022-11-14T15:39:08.868000,2022-11-14T15:39:08.809296Z,356,C170RZ4V,2037,"English, Spanish",35,Male,Mixed,United States,United States,United States,English,No,Full-Time
63725fbd19ff6fe4b6cb86b3,5d8793d36c53380015139da9,APPROVED,2022-11-14T15:33:19.988000Z,2022-11-14T15:37:48.071000Z,2022-11-14T15:37:48.564000,2022-11-14T15:37:48.507842Z,269,C170RZ4V,827,English,24,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
63725fc278b84103d4999980,5ae3563e5cd05500015ed96b,APPROVED,2022-11-14T15:33:26.875000Z,2022-11-14T15:39:48.354000Z,2022-11-14T15:39:49.272000,2022-11-14T15:39:49.214281Z,382,C170RZ4V,4474,English,37,Female,White,United States,United States,United States,English,No,Full-Time
63725fc6acb78ccd25d7668b,5bd9f569eb22f2000183df4e,APPROVED,2022-11-14T15:33:29.069000Z,2022-11-14T15:37:31.585000Z,2022-11-14T15:37:31.986000,2022-11-14T15:37:31.928986Z,243,C170RZ4V,2899,English,46,Female,White,United States,United States,United States,English,No,Full-Time
63725fce9cc7c9f7c81db737,600cd4d529e4543bb80e3c58,APPROVED,2022-11-14T15:33:37.205000Z,2022-11-14T15:37:18.002000Z,2022-11-14T15:37:19.036000,2022-11-14T15:37:18.973739Z,221,C170RZ4V,529,English,28,Male,White,United States,United States,United States,English,No,Full-Time
63725fd0d191113bf30bdec2,63304bb0700854da0ad87641,APPROVED,2022-11-14T15:33:39.382000Z,2022-11-14T15:36:06.512000Z,2022-11-14T15:36:07.042000,2022-11-14T15:36:06.968621Z,148,C170RZ4V,214,"Croatian, English, Serbian",89,Female,White,Serbia,United States,United States,Serbian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63725fd797ef257410d8babc,62def0e20f5de21c88a7ffe7,APPROVED,2022-11-14T15:33:46.272000Z,2022-11-14T15:39:44.415000Z,2022-11-14T15:39:45.713000,2022-11-14T15:39:45.651601Z,359,C170RZ4V,524,English,29,Male,Mixed,United States,United States,United States,English,Yes,Other
63725fe0110fa861ec9e95fd,5a16f199fe645f0001ea039c,APPROVED,2022-11-14T15:33:55.491000Z,2022-11-14T15:36:41.493000Z,2022-11-14T15:36:41.949000,2022-11-14T15:36:41.849649Z,167,C170RZ4V,938,"English, German",50,Female,White,Germany,United States,United States,English,No,DATA_EXPIRED
63725fe02cb6df3720863e9f,63476d0cda1a40c5a8e0a395,APPROVED,2022-11-14T15:33:57.760000Z,2022-11-14T15:35:20.421000Z,2022-11-14T15:35:20.837000,2022-11-14T15:35:20.777715Z,83,C170RZ4V,84,English,24,Prefer not to say,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63725fe64cb8167c913f2e68,5fc10e3c8200cf0b1b66714c,APPROVED,2022-11-14T15:34:05.628000Z,2022-11-14T15:38:37.390000Z,2022-11-14T15:38:37.839000,2022-11-14T15:38:37.774154Z,272,C170RZ4V,466,English,21,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725fe9dad9355b0d23dbdd,5559a3a1fdf99b514bba308e,APPROVED,2022-11-14T15:34:04.873000Z,2022-11-14T15:37:22.905000Z,2022-11-14T15:37:24.981000,2022-11-14T15:37:23.354767Z,199,C170RZ4V,2698,English,33,Female,White,United States,United States,United States,English,No,Full-Time
63725fec2f737f3d91564d4c,634841ed247a476039897df6,APPROVED,2022-11-14T15:34:33.683000Z,2022-11-14T15:36:46.750000Z,2022-11-14T15:36:47.145000,2022-11-14T15:36:47.086389Z,134,C170RZ4V,197,English,34,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
637260112430c7750342d484,5dea494eb3adb21655dfadf4,APPROVED,2022-11-14T15:34:44.049000Z,2022-11-14T15:40:11.766000Z,2022-11-14T15:40:12.236000,2022-11-14T15:40:12.179159Z,328,C170RZ4V,1365,English,46,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
637260132cb6df3720863ea6,5c28a7d31c8e4c0001b2e0a4,APPROVED,2022-11-14T15:34:48.447000Z,2022-11-14T15:39:41.022000Z,2022-11-14T15:39:41.544000,2022-11-14T15:39:41.491719Z,293,C170RZ4V,2293,English,32,Female,White,United States,United States,United States,English,No,Other
6372601d7dc3cd7783d8ba60,6101f6f45269e30a22fc4526,APPROVED,2022-11-14T15:34:55.058000Z,2022-11-14T15:40:08.351000Z,2022-11-14T15:40:09.120000,2022-11-14T15:40:09.064392Z,314,C170RZ4V,1365,English,25,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6372601edad9355b0d23dbe8,5dd9a876ade46292e4ed97d5,APPROVED,2022-11-14T15:35:06.456000Z,2022-11-14T15:39:22.484000Z,2022-11-14T15:39:27.937000,2022-11-14T15:39:22.862241Z,257,C170RZ4V,1096,English,60,Female,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6372601fadba1771c74f01f2,615319d866568008794b8848,APPROVED,2022-11-14T15:34:58.325000Z,2022-11-14T15:37:04.517000Z,2022-11-14T15:37:05.036000,2022-11-14T15:37:04.979455Z,127,C170RZ4V,269,"English, Spanish",39,Female,White,United States,United States,United States,English,No,Full-Time
63726022223bec8177d00311,62ddfb274cdc115e8db46ec1,APPROVED,2022-11-14T15:35:01.300000Z,2022-11-14T15:38:05.075000Z,2022-11-14T15:38:05.655000,2022-11-14T15:38:05.536446Z,184,C170RZ4V,586,English,26,Male,White,United States,United States,United States,English,No,Full-Time
637260222a5157c5b7f42efe,615c65e4fa1c6b2e5a7d0971,APPROVED,2022-11-14T15:35:01.915000Z,2022-11-14T15:37:47.765000Z,2022-11-14T15:37:48.208000,2022-11-14T15:37:48.152184Z,166,C170RZ4V,2240,"English, Romanian",47,Male,White,Romania,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6372602550d0cdae97f5da36,63378180a7bc5bc3427e8db0,APPROVED,2022-11-14T15:35:05.300000Z,2022-11-14T15:38:58.986000Z,2022-11-14T15:38:59.445000,2022-11-14T15:38:59.362711Z,234,C170RZ4V,162,English,69,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6372602a9a8f878ae89eb474,5fd9ad6dab00c64c8a45c9fc,APPROVED,2022-11-14T15:35:10.895000Z,2022-11-14T15:40:19.300000Z,2022-11-14T15:40:19.776000,2022-11-14T15:40:19.718846Z,309,C170RZ4V,1728,English,58,Female,White,Poland,United States,United States,Polish,No,Full-Time
6372602bdec1c0928f2f0f53,60f43c3a0fd9723feba1af38,APPROVED,2022-11-14T15:35:12.094000Z,2022-11-14T15:39:31.637000Z,2022-11-14T15:39:32.050000,2022-11-14T15:39:31.973190Z,260,C170RZ4V,2629,"French, English",52,Male,White,France,United States,United States,English,No,DATA_EXPIRED
63726031bb36cb66c4eaf284,5e9b7b3f568faa0828ea4c09,APPROVED,2022-11-14T15:35:16.253000Z,2022-11-14T15:38:49.663000Z,2022-11-14T15:38:50.152000,2022-11-14T15:38:50.073325Z,214,C170RZ4V,775,English,22,Male,White,United States,United States,United States,English,Yes,Part-Time
63726034451238c964863ed4,610976ed65d7d7530430394d,APPROVED,2022-11-14T15:35:19.604000Z,2022-11-14T15:37:53.193000Z,2022-11-14T15:37:53.632000,2022-11-14T15:37:53.547652Z,154,C170RZ4V,1785,English,33,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6372605a6e050ce1951c0ad5,6310f7cc10a0cd8f6156091f,APPROVED,2022-11-14T15:36:00.370000Z,2022-11-14T15:39:51.115000Z,2022-11-14T15:39:51.538000,2022-11-14T15:39:51.452992Z,231,C170RZ4V,415,English,51,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6372605d6c680fdeabeaf225,5e55a1163a9e8c5a1c8edba1,APPROVED,2022-11-14T15:36:30.966000Z,2022-11-14T15:39:26.509000Z,2022-11-14T15:39:26.931000,2022-11-14T15:39:26.878953Z,176,C170RZ4V,515,English,26,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
637260608b18455ebdc6e544,5f31bbe840a5c90e5a9a7b68,APPROVED,2022-11-14T15:36:03.472000Z,2022-11-14T15:39:25.601000Z,2022-11-14T15:39:26.110000,2022-11-14T15:39:26.055157Z,203,C170RZ4V,1121,English,32,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
637260676fd93bd720e72679,5e84bd7c34d5d9072128fac1,APPROVED,2022-11-14T15:36:09.220000Z,2022-11-14T15:39:55.866000Z,2022-11-14T15:40:01.428000,2022-11-14T15:39:56.329262Z,227,C170RZ4V,1465,English,35,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6372606b4cb8167c913f2e80,5ffa65ae7211c742f5e88aaf,APPROVED,2022-11-14T15:36:20.609000Z,2022-11-14T15:39:08.129000Z,2022-11-14T15:39:08.549000,2022-11-14T15:39:08.487450Z,168,C170RZ4V,1508,English,35,Female,Black,United States,United States,United States,English,No,Part-Time
6372606ee99845369389954a,60fdc5bcbdcf3ea551f401a2,APPROVED,2022-11-14T15:36:16.816000Z,2022-11-14T15:38:34.928000Z,2022-11-14T15:38:35.350000Z,2022-11-14T15:38:36.193706Z,139,C170RZ4V,380,English,23,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6372607450d0cdae97f5da45,5e683c4d6ca0f9000d3f35fe,APPROVED,2022-11-14T15:36:24.175000Z,2022-11-14T15:39:09.186000Z,2022-11-14T15:39:09.681000,2022-11-14T15:39:09.605197Z,166,C170RZ4V,2891,English,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6372607dad9164562ed8ba56,5ede9abf2753c9130c5525f5,APPROVED,2022-11-14T15:36:35.437000Z,2022-11-14T15:39:22.111000Z,2022-11-14T15:39:23.569000,2022-11-14T15:39:22.451071Z,167,C170RZ4V,680,English,33,Female,White,United States,United States,United States,English,No,Part-Time
6372608a463265c348c33b1c,614b4b4bf6900f630fb01155,APPROVED,2022-11-14T15:36:46.602000Z,2022-11-14T15:40:49.623000Z,2022-11-14T15:40:50.141000,2022-11-14T15:40:50.057626Z,244,C170RZ4V,180,"English, German",33,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
6372608c8701b588070bdef8,5e9b5d5193295f05c902b8d2,APPROVED,2022-11-14T15:38:46.874000Z,2022-11-14T16:00:22.800000Z,2022-11-14T16:00:23.330000,2022-11-14T16:00:23.257040Z,1296,C170RZ4V,761,English,25,Male,Black,Nigeria,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6372608d43365881581c0eca,5ca419ef2fd4860001a501db,APPROVED,2022-11-14T15:36:50.627000Z,2022-11-14T15:38:40.343000Z,2022-11-14T15:38:41.895000,2022-11-14T15:38:41.807573Z,110,C170RZ4V,22,English,40,Male,White,United States,United States,United States,English,No,Full-Time
6372608d9cc7c9f7c81db750,61549a2caa92d84f392000e9,APPROVED,2022-11-14T15:36:49.035000Z,2022-11-14T15:40:32.183000Z,2022-11-14T15:40:32.838000,2022-11-14T15:40:32.776836Z,224,C170RZ4V,560,English,30,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63726095b9f67a3d8299d5d4,5e28e8819061a50beacc52c5,APPROVED,2022-11-14T15:37:01.366000Z,2022-11-14T15:40:03.307000Z,2022-11-14T15:40:03.776000,2022-11-14T15:40:03.717051Z,182,C170RZ4V,2686,English,41,Female,White,United States,United States,United States,English,No,Full-Time
637260ae0856e7c770d364fb,633e74ee41a6c1f7f26e7d43,APPROVED,2022-11-14T15:37:21.630000Z,2022-11-14T15:41:25.462000Z,2022-11-14T15:41:25.987000,2022-11-14T15:41:25.897575Z,244,C170RZ4V,184,English,30,Male,White,United States,United States,United States,English,No,Full-Time
637260aff89ee6942cfad434,5f4f070d58f7aa1540f27f0e,APPROVED,2022-11-14T15:37:27.714000Z,2022-11-14T15:41:49.489000Z,2022-11-14T15:41:51.938000,2022-11-14T15:41:51.884978Z,262,C170RZ4V,112,English,62,Female,DATA_EXPIRED,United States,United States,United States,English,No,Full-Time
637260b30e4989d46d3f2e6a,5dd4189ef30aa640b4e9c094,APPROVED,2022-11-14T15:37:30.187000Z,2022-11-14T15:42:16.853000Z,2022-11-14T15:42:18.640000,2022-11-14T15:42:18.580696Z,287,C170RZ4V,2839,English,57,Male,Other,United States,United States,United States,English,No,DATA_EXPIRED
637260b4b06dc0c0630bdf32,5ee584e4acfd341ac542b0c9,APPROVED,2022-11-14T15:37:33.920000Z,2022-11-14T15:46:42.337000Z,2022-11-14T15:46:42.760000,2022-11-14T15:46:42.703387Z,549,C170RZ4V,708,English,45,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
637260bf5bc014686ac33b41,610d7c6a95a9ebcd19ba63ab,APPROVED,2022-11-14T15:37:38.904000Z,2022-11-14T15:41:27.801000Z,2022-11-14T15:41:28.198000,2022-11-14T15:41:28.128257Z,229,C170RZ4V,172,English,50,Female,White,United States,United States,United States,English,No,Part-Time
637260c4d191113bf30bdee4,583f12f545073d0001fac52d,APPROVED,2022-11-14T15:37:43.802000Z,2022-11-14T15:42:27.498000Z,2022-11-14T15:42:28.064000,2022-11-14T15:42:27.987469Z,284,C170RZ4V,2911,English,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
637260c6acb78ccd25d766b5,5b9bca2b948c2c0001fb01e0,APPROVED,2022-11-14T15:37:53.891000Z,2022-11-14T15:41:41.458000Z,2022-11-14T15:41:41.959000,2022-11-14T15:41:41.900860Z,228,C170RZ4V,3186,English,37,Male,White,United States,United States,United States,English,Yes,Part-Time
637260cbd07148cf45bcdb59,5ed5d28a7981f617185819ff,APPROVED,2022-11-14T15:37:49.291000Z,2022-11-14T15:47:26.612000Z,2022-11-14T15:47:27.311000,2022-11-14T15:47:27.237741Z,578,C170RZ4V,1904,English,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
637260ced215db266f99d63a,60cf3c8ed9f0c2b149342756,APPROVED,2022-11-14T15:37:53.375000Z,2022-11-14T15:40:25.856000Z,2022-11-14T15:40:26.322000,2022-11-14T15:40:26.266309Z,153,C170RZ4V,2098,English,40,Male,White,United States,United States,United States,English,No,Full-Time
637260d0dad97ea55a999963,60fece0187f0e05077ad167f,APPROVED,2022-11-14T15:37:54.726000Z,2022-11-14T15:39:55.389000Z,2022-11-14T15:39:58.850000,2022-11-14T15:39:55.819155Z,121,C170RZ4V,414,English,30,Male,White,United States,United States,United States,English,No,Full-Time
637260d38228284426e7265d,611b38dea7f1754225fa39bf,APPROVED,2022-11-14T15:37:57.798000Z,2022-11-14T15:40:12.051000Z,2022-11-14T15:40:12.600000,2022-11-14T15:40:12.518049Z,135,C170RZ4V,1408,English,22,Female,White,United States,United States,United States,English,Yes,Part-Time
637260e455fe90ffbb1c0ee1,6104d80b35980b2cae496ce7,APPROVED,2022-11-14T15:38:15.277000Z,2022-11-14T15:41:49.093000Z,2022-11-14T15:41:49.937000,2022-11-14T15:41:49.880786Z,214,C170RZ4V,369,English,29,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6372610b85a0a2562c286cd0,6228f35da2410161a1221ac0,APPROVED,2022-11-14T15:38:54.862000Z,2022-11-14T15:41:08.007000Z,2022-11-14T15:41:08.448000,2022-11-14T15:41:08.348156Z,134,C170RZ4V,1196,English,63,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6372610fdb31d73f3fea75d5,5ac52f51e1099600016a8a7e,APPROVED,2022-11-14T15:39:06.647000Z,2022-11-14T15:42:59.103000Z,2022-11-14T15:42:59.589000,2022-11-14T15:42:59.502534Z,233,C170RZ4V,343,English,52,Female,White,United States,United States,United States,English,No,Full-Time
6372611098d9eb8e788ad809,630bca4e704320e08ad9deba,APPROVED,2022-11-14T15:39:00.289000Z,2022-11-14T15:46:08.528000Z,2022-11-14T15:46:08.965000,2022-11-14T15:46:08.873267Z,429,C170RZ4V,133,English,25,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
63726117619a03a7d6999914,5484739ffdf99b0379939c95,APPROVED,2022-11-14T15:45:51.599000Z,2022-11-14T15:58:32.661000Z,2022-11-14T15:58:33.100000,2022-11-14T15:58:33.012272Z,762,C170RZ4V,3763,English,33,Female,White,United States,United States,United States,English,No,Full-Time
6372611d6fd93bd720e7269a,5efb5360f3f69c084c1ca850,APPROVED,2022-11-14T15:39:09.824000Z,2022-11-14T15:41:51.102000Z,2022-11-14T15:41:51.555000,2022-11-14T15:41:51.490014Z,162,C170RZ4V,2130,English,27,Male,White,United States,United States,United States,English,No,Full-Time
63726132daa56b4c47e57cf5,5d28ec37d7d4940015e62beb,APPROVED,2022-11-14T15:39:34.033000Z,2022-11-14T15:43:51.891000Z,2022-11-14T15:43:52.345000,2022-11-14T15:43:52.286296Z,258,C170RZ4V,1760,English,33,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6372613a35f342bb6c5a4b91,62d45732f94a20bd3dd3534e,APPROVED,2022-11-14T15:39:41.380000Z,2022-11-14T15:42:24.107000Z,2022-11-14T15:42:24.662000,2022-11-14T15:42:24.606076Z,163,C170RZ4V,355,English,62,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
63726141caaf7c074f4f0199,5bd8d7dc196e7000013cdc2e,APPROVED,2022-11-14T15:39:49.507000Z,2022-11-14T15:42:57.356000Z,2022-11-14T15:42:57.820000Z,2022-11-14T15:42:58.006741Z,188,C170RZ4V,2040,English,43,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
637261430e6c60ab3b3d32e1,6138f6e6cca9f1a91166f2dc,APPROVED,2022-11-14T15:39:50.227000Z,2022-11-14T15:42:17.297000Z,2022-11-14T15:42:17.801000,2022-11-14T15:42:17.716634Z,148,C170RZ4V,570,English,22,Female,White,United States,United States,United States,English,No,Full-Time
637261507dc3cd7783d8ba98,5c26b50d1fc74500017cc346,APPROVED,2022-11-14T15:40:04.125000Z,2022-11-14T15:43:08.013000Z,2022-11-14T15:43:08.477000,2022-11-14T15:43:08.419767Z,184,C170RZ4V,2123,English,40,Female,White,United States,United States,United States,English,No,Full-Time
6372615c3309906d4bd8baa6,60fd6a2e013bff4b729c6dec,APPROVED,2022-11-14T15:40:14.590000Z,2022-11-14T15:43:48.385000Z,2022-11-14T15:43:48.832000,2022-11-14T15:43:48.753994Z,214,C170RZ4V,1991,English,43,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6372615d08f0c293a9cb86d3,6309045d7355790eefe2ce1b,APPROVED,2022-11-14T15:40:15.633000Z,2022-11-14T15:43:18Z,2022-11-14T15:43:18.461000,2022-11-14T15:43:18.351624Z,183,C170RZ4V,252,"English, Chinese, Spanish",30,Female,Asian,China,United States,United States,Chinese,No,Unemployed (and job seeking)
6372615d5b6f3d014b3eb577,62fd4e39539dab80fb5575d1,APPROVED,2022-11-14T15:40:26.246000Z,2022-11-14T15:50:57.944000Z,2022-11-14T15:50:58.417000,2022-11-14T15:50:58.355274Z,632,C170RZ4V,434,English,62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
637261717e21225011863e76,629075a83e17794e104bb46b,APPROVED,2022-11-14T15:40:36.788000Z,2022-11-14T15:43:55.227000Z,2022-11-14T15:43:56.554000,2022-11-14T15:43:56.471865Z,199,C170RZ4V,865,English,64,Female,White,United States,United States,United States,English,No,Other
637261742cb6df3720863ee8,631f478fc80a9d54a98fb5a0,APPROVED,2022-11-14T15:40:39.686000Z,2022-11-14T15:42:41.923000Z,2022-11-14T15:42:42.701000,2022-11-14T15:42:42.647173Z,123,C170RZ4V,253,English,41,Male,White,United States,United States,United States,English,No,Full-Time
6372617a3309906d4bd8baac,62029742ef1cb18a1337c097,APPROVED,2022-11-14T15:41:09.165000Z,2022-11-14T15:46:50.969000Z,2022-11-14T15:46:51.375000,2022-11-14T15:46:51.316882Z,342,C170RZ4V,920,English,35,Male,White,United States,United States,United States,English,No,Full-Time
6372617bdec1c0928f2f0f83,56901f4c7d961b000b96ef53,APPROVED,2022-11-14T15:40:46.598000Z,2022-11-14T15:43:52.085000Z,2022-11-14T15:43:52.780000,2022-11-14T15:43:52.723858Z,186,C170RZ4V,740,English,40,Female,White,United States,United States,United States,English,No,Part-Time
6372617f036a8ba2d7e57d28,62db005bae68d37fe24b50da,APPROVED,2022-11-14T15:42:19.544000Z,2022-11-14T15:45:26.993000Z,2022-11-14T15:45:27.421000,2022-11-14T15:45:27.363112Z,188,C170RZ4V,685,English,33,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6372617fe6a7334a6fc6e53a,5623f6afed6e5a000bc7f219,APPROVED,2022-11-14T15:40:49.343000Z,2022-11-14T15:43:13.812000Z,2022-11-14T15:43:14.266000,2022-11-14T15:43:14.204213Z,145,C170RZ4V,295,English,28,Male,White,United States,United States,United States,English,No,Full-Time
637261817d57207e5a9e9612,5f4c8469ad5ee688eff8cb4b,APPROVED,2022-11-14T15:40:51.557000Z,2022-11-14T15:42:42.297000Z,2022-11-14T15:42:47.895000,2022-11-14T15:42:42.768823Z,111,C170RZ4V,1389,English,20,Male,White,United States,United States,United States,English,Yes,Part-Time
637261954b99ada843c6e519,5b27d79e878ec200017b0eb3,APPROVED,2022-11-14T15:41:13.399000Z,2022-11-14T15:47:04.455000Z,2022-11-14T15:47:05.011000,2022-11-14T15:47:04.935819Z,352,C170RZ4V,1693,English,40,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6372619b8e8edec966286cc5,5fdac85f90a6137a11b4a415,APPROVED,2022-11-14T15:41:18.342000Z,2022-11-14T15:43:42.229000Z,2022-11-14T15:43:42.624000,2022-11-14T15:43:42.541792Z,144,C170RZ4V,1193,English,35,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6372619edaa56b4c47e57d1b,614e7ef6e98951c5af6fd9f7,APPROVED,2022-11-14T15:41:23.551000Z,2022-11-14T15:44:49.249000Z,2022-11-14T15:44:49.626000,2022-11-14T15:44:49.569436Z,206,C170RZ4V,2023,English,60,Male,White,United States,United States,United States,English,No,Part-Time
